year,travel_balance_mio_eur,travel_receipts_mio_eur,travel_expenditure_mio_eur,receipts_expenditure_ratio,receipts_cover_expenditure_pct,is_provisional,receipts_growth_pct,expenditure_growth_pct,balance_change_mio_eur,receipts_change_mio_eur,expenditure_change_mio_eur
2021,-24300.0,18827.0,43126.0,0.4365579928581366,43.655799285813664,False,,,,,
2022,-54762.0,30257.0,85019.0,0.35588515508298146,35.588515508298144,False,60.71068146810432,97.14093586235681,-30462.0,11430.0,41893.0
2023,-71650.0,34992.0,106642.0,0.3281258791095441,32.81258791095441,False,15.649271243018138,25.43313847492914,-16888.0,4735.0,21623.0
2024,-69767.0,37055.0,106822.0,0.3468854730299002,34.68854730299002,False,5.895633287608604,0.16878903246375643,1883.0,2063.0,180.0
2025,-76822.0,37772.0,114594.0,0.32961586121437425,32.96158612143743,True,1.9349615436513368,7.275654827657219,-7055.0,717.0,7772.0
