country_code,country,period,foreign_nights,status,year,month,value_available,is_estimated,is_low_reliability,is_confidential,date,months_available,complete_12_month_year
DK,Denmark,2022-07,2914195.0,,2022,7,True,,,False,2022-07-01,12,True
DK,Denmark,2022-08,2715535.0,,2022,8,True,,,False,2022-08-01,12,True
DK,Denmark,2022-09,1079766.0,,2022,9,True,,,False,2022-09-01,12,True
DK,Denmark,2022-10,932665.0,,2022,10,True,,,False,2022-10-01,12,True
DK,Denmark,2022-11,609981.0,,2022,11,True,,,False,2022-11-01,12,True
DK,Denmark,2022-12,631752.0,,2022,12,True,,,False,2022-12-01,12,True
DK,Denmark,2023-01,446064.0,,2023,1,True,,,False,2023-01-01,12,True
DK,Denmark,2023-02,469280.0,,2023,2,True,,,False,2023-02-01,12,True
DK,Denmark,2023-03,594727.0,,2023,3,True,,,False,2023-03-01,12,True
DK,Denmark,2023-04,1109962.0,,2023,4,True,,,False,2023-04-01,12,True
DK,Denmark,2023-05,1319569.0,,2023,5,True,,,False,2023-05-01,12,True
DK,Denmark,2023-06,1645904.0,,2023,6,True,,,False,2023-06-01,12,True
DK,Denmark,2023-07,2795657.0,,2023,7,True,,,False,2023-07-01,12,True
DK,Denmark,2023-08,2799868.0,,2023,8,True,,,False,2023-08-01,12,True
DK,Denmark,2023-09,1172521.0,,2023,9,True,,,False,2023-09-01,12,True
DK,Denmark,2023-10,1006132.0,,2023,10,True,,,False,2023-10-01,12,True
DK,Denmark,2023-11,623936.0,,2023,11,True,,,False,2023-11-01,12,True
DK,Denmark,2023-12,654707.0,,2023,12,True,,,False,2023-12-01,12,True
DK,Denmark,2024-01,458449.0,,2024,1,True,,,False,2024-01-01,12,True
DK,Denmark,2024-02,493968.0,,2024,2,True,,,False,2024-02-01,12,True
DK,Denmark,2024-03,777989.0,,2024,3,True,,,False,2024-03-01,12,True
DK,Denmark,2024-04,1013024.0,,2024,4,True,,,False,2024-04-01,12,True
DK,Denmark,2024-05,1505545.0,,2024,5,True,,,False,2024-05-01,12,True
DK,Denmark,2024-06,1696475.0,,2024,6,True,,,False,2024-06-01,12,True
DK,Denmark,2024-07,2832488.0,,2024,7,True,,,False,2024-07-01,12,True
DK,Denmark,2024-08,2978867.0,,2024,8,True,,,False,2024-08-01,12,True
DK,Denmark,2024-09,1323666.0,,2024,9,True,,,False,2024-09-01,12,True
DK,Denmark,2024-10,1179328.0,,2024,10,True,,,False,2024-10-01,12,True
DK,Denmark,2024-11,728503.0,,2024,11,True,,,False,2024-11-01,12,True
DK,Denmark,2024-12,780535.0,,2024,12,True,,,False,2024-12-01,12,True
DK,Denmark,2025-01,531420.0,,2025,1,True,,,False,2025-01-01,12,True
DK,Denmark,2025-02,558436.0,,2025,2,True,,,False,2025-02-01,12,True
DK,Denmark,2025-03,722749.0,,2025,3,True,,,False,2025-03-01,12,True
DK,Denmark,2025-04,1231650.0,,2025,4,True,,,False,2025-04-01,12,True
DK,Denmark,2025-05,1473224.0,,2025,5,True,,,False,2025-05-01,12,True
DK,Denmark,2025-06,1826897.0,,2025,6,True,,,False,2025-06-01,12,True
DK,Denmark,2025-07,3009918.0,,2025,7,True,,,False,2025-07-01,12,True
DK,Denmark,2025-08,3190756.0,,2025,8,True,,,False,2025-08-01,12,True
DK,Denmark,2025-09,1386895.0,,2025,9,True,,,False,2025-09-01,12,True
DK,Denmark,2025-10,1294629.0,,2025,10,True,,,False,2025-10-01,12,True
DK,Denmark,2025-11,783940.0,,2025,11,True,,,False,2025-11-01,12,True
DK,Denmark,2025-12,898948.0,,2025,12,True,,,False,2025-12-01,12,True
DK,Denmark,2026-01,592734.0,,2026,1,True,,,False,2026-01-01,6,False
DK,Denmark,2026-02,611765.0,,2026,2,True,,,False,2026-02-01,6,False
DK,Denmark,2026-03,852081.0,,2026,3,True,,,False,2026-03-01,6,False
DK,Denmark,2026-04,1272212.0,,2026,4,True,,,False,2026-04-01,6,False
DK,Denmark,2026-05,1649343.0,,2026,5,True,,,False,2026-05-01,6,False
DK,Denmark,2026-06,1897978.0,,2026,6,True,,,False,2026-06-01,6,False
DK,Denmark,2026-07,,,2026,7,False,,,False,2026-07-01,6,False
EE,Estonia,2021-01,35599.0,,2021,1,True,,,False,2021-01-01,11,False
EE,Estonia,2021-02,38173.0,,2021,2,True,,,False,2021-02-01,11,False
EE,Estonia,2021-03,31893.0,,2021,3,True,,,False,2021-03-01,11,False
EE,Estonia,2021-04,32442.0,,2021,4,True,,,False,2021-04-01,11,False
EE,Estonia,2021-05,45257.0,,2021,5,True,,,False,2021-05-01,11,False
EE,Estonia,2021-06,71667.0,,2021,6,True,,,False,2021-06-01,11,False
EE,Estonia,2021-07,181334.0,,2021,7,True,,,False,2021-07-01,11,False
EE,Estonia,2021-08,208521.0,,2021,8,True,,,False,2021-08-01,11,False
EE,Estonia,2021-09,164618.0,,2021,9,True,,,False,2021-09-01,11,False
EE,Estonia,2021-10,179685.0,,2021,10,True,,,False,2021-10-01,11,False
EE,Estonia,2021-11,,|C,2021,11,False,False,False,True,2021-11-01,11,False
EE,Estonia,2021-12,149206.0,,2021,12,True,,,False,2021-12-01,11,False
EE,Estonia,2022-01,115031.0,,2022,1,True,,,False,2022-01-01,9,False
EE,Estonia,2022-02,,|C,2022,2,False,False,False,True,2022-02-01,9,False
EE,Estonia,2022-03,,|C,2022,3,False,False,False,True,2022-03-01,9,False
EE,Estonia,2022-04,207465.0,,2022,4,True,,,False,2022-04-01,9,False
EE,Estonia,2022-05,229687.0,,2022,5,True,,,False,2022-05-01,9,False
EE,Estonia,2022-06,286429.0,,2022,6,True,,,False,2022-06-01,9,False
EE,Estonia,2022-07,440186.0,,2022,7,True,,,False,2022-07-01,9,False
EE,Estonia,2022-08,370380.0,,2022,8,True,,,False,2022-08-01,9,False
EE,Estonia,2022-09,258379.0,,2022,9,True,,,False,2022-09-01,9,False
EE,Estonia,2022-10,271589.0,,2022,10,True,,,False,2022-10-01,9,False
EE,Estonia,2022-11,218730.0,,2022,11,True,,,False,2022-11-01,9,False
EE,Estonia,2022-12,,|C,2022,12,False,False,False,True,2022-12-01,9,False
EE,Estonia,2023-01,,|C,2023,1,False,False,False,True,2023-01-01,9,False
EE,Estonia,2023-02,,|C,2023,2,False,False,False,True,2023-02-01,9,False
EE,Estonia,2023-03,215597.0,,2023,3,True,,,False,2023-03-01,9,False
EE,Estonia,2023-04,256177.0,,2023,4,True,,,False,2023-04-01,9,False
EE,Estonia,2023-05,286872.0,,2023,5,True,,,False,2023-05-01,9,False
EE,Estonia,2023-06,323960.0,,2023,6,True,,,False,2023-06-01,9,False
EE,Estonia,2023-07,471121.0,,2023,7,True,,,False,2023-07-01,9,False
EE,Estonia,2023-08,408627.0,,2023,8,True,,,False,2023-08-01,9,False
EE,Estonia,2023-09,276665.0,,2023,9,True,,,False,2023-09-01,9,False
EE,Estonia,2023-10,264405.0,,2023,10,True,,,False,2023-10-01,9,False
EE,Estonia,2023-11,,|C,2023,11,False,False,False,True,2023-11-01,9,False
EE,Estonia,2023-12,278818.0,,2023,12,True,,,False,2023-12-01,9,False
EE,Estonia,2024-01,169307.0,,2024,1,True,,,False,2024-01-01,12,True
EE,Estonia,2024-02,211477.0,,2024,2,True,,,False,2024-02-01,12,True
EE,Estonia,2024-03,233237.0,,2024,3,True,,,False,2024-03-01,12,True
EE,Estonia,2024-04,231890.0,,2024,4,True,,,False,2024-04-01,12,True
EE,Estonia,2024-05,320460.0,,2024,5,True,,,False,2024-05-01,12,True
EE,Estonia,2024-06,385960.0,,2024,6,True,,,False,2024-06-01,12,True
EE,Estonia,2024-07,529861.0,,2024,7,True,,,False,2024-07-01,12,True
EE,Estonia,2024-08,449415.0,,2024,8,True,,,False,2024-08-01,12,True
EE,Estonia,2024-09,301711.0,,2024,9,True,,,False,2024-09-01,12,True
EE,Estonia,2024-10,294998.0,,2024,10,True,,,False,2024-10-01,12,True
EE,Estonia,2024-11,242081.0,,2024,11,True,,,False,2024-11-01,12,True
EE,Estonia,2024-12,297578.0,,2024,12,True,,,False,2024-12-01,12,True
EE,Estonia,2025-01,186826.0,,2025,1,True,,,False,2025-01-01,12,True
EE,Estonia,2025-02,208155.0,,2025,2,True,,,False,2025-02-01,12,True
EE,Estonia,2025-03,214266.0,,2025,3,True,,,False,2025-03-01,12,True
EE,Estonia,2025-04,269843.0,,2025,4,True,,,False,2025-04-01,12,True
EE,Estonia,2025-05,329711.0,,2025,5,True,,,False,2025-05-01,12,True
EE,Estonia,2025-06,406170.0,,2025,6,True,,,False,2025-06-01,12,True
EE,Estonia,2025-07,530523.0,,2025,7,True,,,False,2025-07-01,12,True
EE,Estonia,2025-08,458114.0,,2025,8,True,,,False,2025-08-01,12,True
EE,Estonia,2025-09,313089.0,,2025,9,True,,,False,2025-09-01,12,True
EE,Estonia,2025-10,304717.0,,2025,10,True,,,False,2025-10-01,12,True
EE,Estonia,2025-11,254053.0,,2025,11,True,,,False,2025-11-01,12,True
EE,Estonia,2025-12,322462.0,,2025,12,True,,,False,2025-12-01,12,True
EE,Estonia,2026-01,201109.0,,2026,1,True,,,False,2026-01-01,6,False
EE,Estonia,2026-02,223667.0,,2026,2,True,,,False,2026-02-01,6,False
EE,Estonia,2026-03,239875.0,,2026,3,True,,,False,2026-03-01,6,False
EE,Estonia,2026-04,276067.0,,2026,4,True,,,False,2026-04-01,6,False
EE,Estonia,2026-05,362127.0,,2026,5,True,,,False,2026-05-01,6,False
EE,Estonia,2026-06,419765.0,,2026,6,True,,,False,2026-06-01,6,False
EE,Estonia,2026-07,,,2026,7,False,,,False,2026-07-01,6,False
FI,Finland,2021-01,51921.0,,2021,1,True,,,False,2021-01-01,12,True
FI,Finland,2021-02,58663.0,,2021,2,True,,,False,2021-02-01,12,True
FI,Finland,2021-03,47117.0,,2021,3,True,,,False,2021-03-01,12,True
FI,Finland,2021-04,53087.0,,2021,4,True,,,False,2021-04-01,12,True
FI,Finland,2021-05,71655.0,,2021,5,True,,,False,2021-05-01,12,True
FI,Finland,2021-06,80165.0,,2021,6,True,,,False,2021-06-01,12,True
FI,Finland,2021-07,185401.0,,2021,7,True,,,False,2021-07-01,12,True
FI,Finland,2021-08,261542.0,,2021,8,True,,,False,2021-08-01,12,True
FI,Finland,2021-09,204030.0,,2021,9,True,,,False,2021-09-01,12,True
FI,Finland,2021-10,199940.0,,2021,10,True,,,False,2021-10-01,12,True
FI,Finland,2021-11,278433.0,,2021,11,True,,,False,2021-11-01,12,True
FI,Finland,2021-12,593412.0,,2021,12,True,,,False,2021-12-01,12,True
FI,Finland,2022-01,341896.0,,2022,1,True,,,False,2022-01-01,12,True
FI,Finland,2022-02,384310.0,,2022,2,True,,,False,2022-02-01,12,True
FI,Finland,2022-03,378709.0,,2022,3,True,,,False,2022-03-01,12,True
FI,Finland,2022-04,217781.0,,2022,4,True,,,False,2022-04-01,12,True
FI,Finland,2022-05,318835.0,,2022,5,True,,,False,2022-05-01,12,True
FI,Finland,2022-06,390495.0,,2022,6,True,,,False,2022-06-01,12,True
FI,Finland,2022-07,566866.0,,2022,7,True,,,False,2022-07-01,12,True
FI,Finland,2022-08,561481.0,,2022,8,True,,,False,2022-08-01,12,True
FI,Finland,2022-09,407297.0,,2022,9,True,,,False,2022-09-01,12,True
FI,Finland,2022-10,306438.0,,2022,10,True,,,False,2022-10-01,12,True
FI,Finland,2022-11,367095.0,,2022,11,True,,,False,2022-11-01,12,True
FI,Finland,2022-12,733792.0,,2022,12,True,,,False,2022-12-01,12,True
FI,Finland,2023-01,535494.0,,2023,1,True,,,False,2023-01-01,12,True
FI,Finland,2023-02,559030.0,,2023,2,True,,,False,2023-02-01,12,True
FI,Finland,2023-03,484184.0,,2023,3,True,,,False,2023-03-01,12,True
FI,Finland,2023-04,263906.0,,2023,4,True,,,False,2023-04-01,12,True
FI,Finland,2023-05,359719.0,,2023,5,True,,,False,2023-05-01,12,True
FI,Finland,2023-06,455163.0,,2023,6,True,,,False,2023-06-01,12,True
FI,Finland,2023-07,589075.0,,2023,7,True,,,False,2023-07-01,12,True
FI,Finland,2023-08,605795.0,,2023,8,True,,,False,2023-08-01,12,True
FI,Finland,2023-09,410269.0,,2023,9,True,,,False,2023-09-01,12,True
FI,Finland,2023-10,307420.0,,2023,10,True,,,False,2023-10-01,12,True
FI,Finland,2023-11,399592.0,,2023,11,True,,,False,2023-11-01,12,True
FI,Finland,2023-12,782185.0,,2023,12,True,,,False,2023-12-01,12,True
FI,Finland,2024-01,597743.0,,2024,1,True,,,False,2024-01-01,12,True
FI,Finland,2024-02,635093.0,,2024,2,True,,,False,2024-02-01,12,True
FI,Finland,2024-03,532971.0,,2024,3,True,,,False,2024-03-01,12,True
FI,Finland,2024-04,275894.0,,2024,4,True,,,False,2024-04-01,12,True
FI,Finland,2024-05,349208.0,,2024,5,True,,,False,2024-05-01,12,True
FI,Finland,2024-06,515262.0,,2024,6,True,,,False,2024-06-01,12,True
FI,Finland,2024-07,653237.0,,2024,7,True,,,False,2024-07-01,12,True
FI,Finland,2024-08,673808.0,,2024,8,True,,,False,2024-08-01,12,True
FI,Finland,2024-09,403664.0,,2024,9,True,,,False,2024-09-01,12,True
FI,Finland,2024-10,358232.0,,2024,10,True,,,False,2024-10-01,12,True
FI,Finland,2024-11,468443.0,,2024,11,True,,,False,2024-11-01,12,True
FI,Finland,2024-12,905071.0,,2024,12,True,,,False,2024-12-01,12,True
FI,Finland,2025-01,681124.0,,2025,1,True,,,False,2025-01-01,12,True
FI,Finland,2025-02,710451.0,,2025,2,True,,,False,2025-02-01,12,True
FI,Finland,2025-03,608915.0,,2025,3,True,,,False,2025-03-01,12,True
FI,Finland,2025-04,316988.0,,2025,4,True,,,False,2025-04-01,12,True
FI,Finland,2025-05,422050.0,,2025,5,True,,,False,2025-05-01,12,True
FI,Finland,2025-06,590204.0,,2025,6,True,,,False,2025-06-01,12,True
FI,Finland,2025-07,725915.0,,2025,7,True,,,False,2025-07-01,12,True
FI,Finland,2025-08,762788.0,,2025,8,True,,,False,2025-08-01,12,True
FI,Finland,2025-09,480807.0,,2025,9,True,,,False,2025-09-01,12,True
FI,Finland,2025-10,396447.0,,2025,10,True,,,False,2025-10-01,12,True
FI,Finland,2025-11,503243.0,,2025,11,True,,,False,2025-11-01,12,True
FI,Finland,2025-12,989403.0,,2025,12,True,,,False,2025-12-01,12,True
FI,Finland,2026-01,702450.0,,2026,1,True,,,False,2026-01-01,7,False
FI,Finland,2026-02,744111.0,,2026,2,True,,,False,2026-02-01,7,False
FI,Finland,2026-03,640228.0,,2026,3,True,,,False,2026-03-01,7,False
FI,Finland,2026-04,329686.0,,2026,4,True,,,False,2026-04-01,7,False
FI,Finland,2026-05,409132.0,,2026,5,True,,,False,2026-05-01,7,False
FI,Finland,2026-06,544626.0,,2026,6,True,,,False,2026-06-01,7,False
FI,Finland,2026-07,746848.0,,2026,7,True,,,False,2026-07-01,7,False
FR,France,2021-01,728415.0,,2021,1,True,,,False,2021-01-01,12,True
FR,France,2021-02,757020.0,,2021,2,True,,,False,2021-02-01,12,True
FR,France,2021-03,857139.0,,2021,3,True,,,False,2021-03-01,12,True
FR,France,2021-04,890229.0,,2021,4,True,,,False,2021-04-01,12,True
FR,France,2021-05,1088893.0,,2021,5,True,,,False,2021-05-01,12,True
FR,France,2021-06,3300239.0,,2021,6,True,,,False,2021-06-01,12,True
FR,France,2021-07,13172254.0,,2021,7,True,,,False,2021-07-01,12,True
FR,France,2021-08,15120122.0,,2021,8,True,,,False,2021-08-01,12,True
FR,France,2021-09,8549164.0,,2021,9,True,,,False,2021-09-01,12,True
FR,France,2021-10,4832627.0,,2021,10,True,,,False,2021-10-01,12,True
FR,France,2021-11,3339565.0,,2021,11,True,,,False,2021-11-01,12,True
FR,France,2021-12,3887443.0,,2021,12,True,,,False,2021-12-01,12,True
FR,France,2022-01,3369225.0,,2022,1,True,,,False,2022-01-01,12,True
FR,France,2022-02,3751613.0,,2022,2,True,,,False,2022-02-01,12,True
FR,France,2022-03,5194200.0,,2022,3,True,,,False,2022-03-01,12,True
FR,France,2022-04,8747864.0,,2022,4,True,,,False,2022-04-01,12,True
FR,France,2022-05,9255542.0,,2022,5,True,,,False,2022-05-01,12,True
FR,France,2022-06,13977623.0,,2022,6,True,,,False,2022-06-01,12,True
FR,France,2022-07,23832810.0,,2022,7,True,,,False,2022-07-01,12,True
FR,France,2022-08,24331349.0,,2022,8,True,,,False,2022-08-01,12,True
FR,France,2022-09,13097733.0,,2022,9,True,,,False,2022-09-01,12,True
FR,France,2022-10,7372217.0,,2022,10,True,,,False,2022-10-01,12,True
FR,France,2022-11,4594744.0,,2022,11,True,,,False,2022-11-01,12,True
FR,France,2022-12,6344069.0,,2022,12,True,,,False,2022-12-01,12,True
FR,France,2023-01,6001509.0,,2023,1,True,,,False,2023-01-01,12,True
FR,France,2023-02,5350479.0,,2023,2,True,,,False,2023-02-01,12,True
FR,France,2023-03,6507294.0,,2023,3,True,,,False,2023-03-01,12,True
FR,France,2023-04,9858693.0,,2023,4,True,,,False,2023-04-01,12,True
FR,France,2023-05,11427894.0,,2023,5,True,,,False,2023-05-01,12,True
FR,France,2023-06,15175254.0,,2023,6,True,,,False,2023-06-01,12,True
FR,France,2023-07,24284692.0,,2023,7,True,,,False,2023-07-01,12,True
FR,France,2023-08,25042080.0,,2023,8,True,,,False,2023-08-01,12,True
FR,France,2023-09,14262425.0,,2023,9,True,,,False,2023-09-01,12,True
FR,France,2023-10,7415794.0,e,2023,10,True,True,False,False,2023-10-01,12,True
FR,France,2023-11,4731776.0,e,2023,11,True,True,False,False,2023-11-01,12,True
FR,France,2023-12,6329780.0,e,2023,12,True,True,False,False,2023-12-01,12,True
FR,France,2024-01,5991170.0,,2024,1,True,,,False,2024-01-01,12,True
FR,France,2024-02,6041408.0,,2024,2,True,,,False,2024-02-01,12,True
FR,France,2024-03,8152067.0,,2024,3,True,,,False,2024-03-01,12,True
FR,France,2024-04,8771279.0,,2024,4,True,,,False,2024-04-01,12,True
FR,France,2024-05,12656078.0,,2024,5,True,,,False,2024-05-01,12,True
FR,France,2024-06,14357368.0,,2024,6,True,,,False,2024-06-01,12,True
FR,France,2024-07,24526569.0,,2024,7,True,,,False,2024-07-01,12,True
FR,France,2024-08,25312424.0,,2024,8,True,,,False,2024-08-01,12,True
FR,France,2024-09,13829782.0,,2024,9,True,,,False,2024-09-01,12,True
FR,France,2024-10,8777287.0,,2024,10,True,,,False,2024-10-01,12,True
FR,France,2024-11,5166086.0,,2024,11,True,,,False,2024-11-01,12,True
FR,France,2024-12,7026679.0,,2024,12,True,,,False,2024-12-01,12,True
FR,France,2025-01,6479321.0,,2025,1,True,,,False,2025-01-01,12,True
FR,France,2025-02,5968563.0,,2025,2,True,,,False,2025-02-01,12,True
FR,France,2025-03,7508324.0,,2025,3,True,,,False,2025-03-01,12,True
FR,France,2025-04,11013496.0,,2025,4,True,,,False,2025-04-01,12,True
FR,France,2025-05,12118645.0,,2025,5,True,,,False,2025-05-01,12,True
FR,France,2025-06,16936173.0,,2025,6,True,,,False,2025-06-01,12,True
FR,France,2025-07,26543948.0,,2025,7,True,,,False,2025-07-01,12,True
FR,France,2025-08,26490195.0,,2025,8,True,,,False,2025-08-01,12,True
FR,France,2025-09,14961992.0,,2025,9,True,,,False,2025-09-01,12,True
FR,France,2025-10,9535017.0,,2025,10,True,,,False,2025-10-01,12,True
FR,France,2025-11,5440450.0,,2025,11,True,,,False,2025-11-01,12,True
FR,France,2025-12,7757705.0,,2025,12,True,,,False,2025-12-01,12,True
FR,France,2026-01,6917010.0,,2026,1,True,,,False,2026-01-01,6,False
FR,France,2026-02,6451280.0,,2026,2,True,,,False,2026-02-01,6,False
FR,France,2026-03,7638447.0,,2026,3,True,,,False,2026-03-01,6,False
FR,France,2026-04,10906032.0,,2026,4,True,,,False,2026-04-01,6,False
FR,France,2026-05,13472802.0,,2026,5,True,,,False,2026-05-01,6,False
FR,France,2026-06,16128545.0,,2026,6,True,,,False,2026-06-01,6,False
FR,France,2026-07,,,2026,7,False,,,False,2026-07-01,6,False
DE,Germany,2021-01,692238.0,,2021,1,True,,,False,2021-01-01,12,True
DE,Germany,2021-02,771308.0,,2021,2,True,,,False,2021-02-01,12,True
DE,Germany,2021-03,930822.0,,2021,3,True,,,False,2021-03-01,12,True
DE,Germany,2021-04,878134.0,,2021,4,True,,,False,2021-04-01,12,True
DE,Germany,2021-05,1029929.0,,2021,5,True,,,False,2021-05-01,12,True
DE,Germany,2021-06,1837486.0,,2021,6,True,,,False,2021-06-01,12,True
DE,Germany,2021-07,4500507.0,,2021,7,True,,,False,2021-07-01,12,True
DE,Germany,2021-08,5009685.0,,2021,8,True,,,False,2021-08-01,12,True
DE,Germany,2021-09,4365165.0,,2021,9,True,,,False,2021-09-01,12,True
DE,Germany,2021-10,4697357.0,,2021,10,True,,,False,2021-10-01,12,True
DE,Germany,2021-11,3488718.0,,2021,11,True,,,False,2021-11-01,12,True
DE,Germany,2021-12,2530151.0,,2021,12,True,,,False,2021-12-01,12,True
DE,Germany,2022-01,1912992.0,,2022,1,True,,,False,2022-01-01,12,True
DE,Germany,2022-02,2542987.0,,2022,2,True,,,False,2022-02-01,12,True
DE,Germany,2022-03,3296966.0,,2022,3,True,,,False,2022-03-01,12,True
DE,Germany,2022-04,4886184.0,,2022,4,True,,,False,2022-04-01,12,True
DE,Germany,2022-05,6027813.0,,2022,5,True,,,False,2022-05-01,12,True
DE,Germany,2022-06,6453198.0,,2022,6,True,,,False,2022-06-01,12,True
DE,Germany,2022-07,9321163.0,,2022,7,True,,,False,2022-07-01,12,True
DE,Germany,2022-08,8904626.0,,2022,8,True,,,False,2022-08-01,12,True
DE,Germany,2022-09,7077816.0,,2022,9,True,,,False,2022-09-01,12,True
DE,Germany,2022-10,6724628.0,,2022,10,True,,,False,2022-10-01,12,True
DE,Germany,2022-11,5031534.0,,2022,11,True,,,False,2022-11-01,12,True
DE,Germany,2022-12,5436395.0,,2022,12,True,,,False,2022-12-01,12,True
DE,Germany,2023-01,3916585.0,,2023,1,True,,,False,2023-01-01,12,True
DE,Germany,2023-02,4775172.0,,2023,2,True,,,False,2023-02-01,12,True
DE,Germany,2023-03,5085489.0,,2023,3,True,,,False,2023-03-01,12,True
DE,Germany,2023-04,6307555.0,,2023,4,True,,,False,2023-04-01,12,True
DE,Germany,2023-05,7184273.0,,2023,5,True,,,False,2023-05-01,12,True
DE,Germany,2023-06,7507103.0,,2023,6,True,,,False,2023-06-01,12,True
DE,Germany,2023-07,10137961.0,,2023,7,True,,,False,2023-07-01,12,True
DE,Germany,2023-08,9480375.0,,2023,8,True,,,False,2023-08-01,12,True
DE,Germany,2023-09,7647853.0,,2023,9,True,,,False,2023-09-01,12,True
DE,Germany,2023-10,6903009.0,,2023,10,True,,,False,2023-10-01,12,True
DE,Germany,2023-11,5413690.0,,2023,11,True,,,False,2023-11-01,12,True
DE,Germany,2023-12,6019364.0,,2023,12,True,,,False,2023-12-01,12,True
DE,Germany,2024-01,4364278.0,,2024,1,True,,,False,2024-01-01,12,True
DE,Germany,2024-02,5025740.0,,2024,2,True,,,False,2024-02-01,12,True
DE,Germany,2024-03,5479515.0,,2024,3,True,,,False,2024-03-01,12,True
DE,Germany,2024-04,6334532.0,,2024,4,True,,,False,2024-04-01,12,True
DE,Germany,2024-05,7412549.0,,2024,5,True,,,False,2024-05-01,12,True
DE,Germany,2024-06,8707934.0,,2024,6,True,,,False,2024-06-01,12,True
DE,Germany,2024-07,10588926.0,,2024,7,True,,,False,2024-07-01,12,True
DE,Germany,2024-08,10087476.0,,2024,8,True,,,False,2024-08-01,12,True
DE,Germany,2024-09,7837030.0,,2024,9,True,,,False,2024-09-01,12,True
DE,Germany,2024-10,6961927.0,,2024,10,True,,,False,2024-10-01,12,True
DE,Germany,2024-11,5625640.0,,2024,11,True,,,False,2024-11-01,12,True
DE,Germany,2024-12,6367089.0,,2024,12,True,,,False,2024-12-01,12,True
DE,Germany,2025-01,4242218.0,,2025,1,True,,,False,2025-01-01,12,True
DE,Germany,2025-02,4949805.0,,2025,2,True,,,False,2025-02-01,12,True
DE,Germany,2025-03,5220357.0,,2025,3,True,,,False,2025-03-01,12,True
DE,Germany,2025-04,6556296.0,,2025,4,True,,,False,2025-04-01,12,True
DE,Germany,2025-05,7484744.0,,2025,5,True,,,False,2025-05-01,12,True
DE,Germany,2025-06,7530964.0,,2025,6,True,,,False,2025-06-01,12,True
DE,Germany,2025-07,10358796.0,,2025,7,True,,,False,2025-07-01,12,True
DE,Germany,2025-08,9689151.0,,2025,8,True,,,False,2025-08-01,12,True
DE,Germany,2025-09,7674317.0,,2025,9,True,,,False,2025-09-01,12,True
DE,Germany,2025-10,7195093.0,,2025,10,True,,,False,2025-10-01,12,True
DE,Germany,2025-11,5590732.0,,2025,11,True,,,False,2025-11-01,12,True
DE,Germany,2025-12,6582972.0,,2025,12,True,,,False,2025-12-01,12,True
DE,Germany,2026-01,4277203.0,,2026,1,True,,,False,2026-01-01,6,False
DE,Germany,2026-02,5078278.0,,2026,2,True,,,False,2026-02-01,6,False
DE,Germany,2026-03,5197078.0,,2026,3,True,,,False,2026-03-01,6,False
DE,Germany,2026-04,6596278.0,,2026,4,True,,,False,2026-04-01,6,False
DE,Germany,2026-05,7446648.0,,2026,5,True,,,False,2026-05-01,6,False
DE,Germany,2026-06,7653746.0,,2026,6,True,,,False,2026-06-01,6,False
DE,Germany,2026-07,,,2026,7,False,,,False,2026-07-01,6,False
EL,Greece,2021-01,106077.0,,2021,1,True,,,False,2021-01-01,12,True
EL,Greece,2021-02,106176.0,,2021,2,True,,,False,2021-02-01,12,True
EL,Greece,2021-03,137834.0,,2021,3,True,,,False,2021-03-01,12,True
EL,Greece,2021-04,185668.0,,2021,4,True,,,False,2021-04-01,12,True
EL,Greece,2021-05,1367790.0,,2021,5,True,,,False,2021-05-01,12,True
EL,Greece,2021-06,5721819.0,,2021,6,True,,,False,2021-06-01,12,True
EL,Greece,2021-07,13763835.0,,2021,7,True,,,False,2021-07-01,12,True
EL,Greece,2021-08,16195515.0,,2021,8,True,,,False,2021-08-01,12,True
EL,Greece,2021-09,13262619.0,,2021,9,True,,,False,2021-09-01,12,True
EL,Greece,2021-10,7019966.0,,2021,10,True,,,False,2021-10-01,12,True
EL,Greece,2021-11,754062.0,,2021,11,True,,,False,2021-11-01,12,True
EL,Greece,2021-12,302244.0,,2021,12,True,,,False,2021-12-01,12,True
EL,Greece,2022-01,246382.0,,2022,1,True,,,False,2022-01-01,12,True
EL,Greece,2022-02,314423.0,,2022,2,True,,,False,2022-02-01,12,True
EL,Greece,2022-03,719645.0,,2022,3,True,,,False,2022-03-01,12,True
EL,Greece,2022-04,3709662.0,,2022,4,True,,,False,2022-04-01,12,True
EL,Greece,2022-05,11366466.0,,2022,5,True,,,False,2022-05-01,12,True
EL,Greece,2022-06,17559837.0,,2022,6,True,,,False,2022-06-01,12,True
EL,Greece,2022-07,23945606.0,,2022,7,True,,,False,2022-07-01,12,True
EL,Greece,2022-08,24936762.0,,2022,8,True,,,False,2022-08-01,12,True
EL,Greece,2022-09,18649875.0,,2022,9,True,,,False,2022-09-01,12,True
EL,Greece,2022-10,8485018.0,,2022,10,True,,,False,2022-10-01,12,True
EL,Greece,2022-11,944892.0,,2022,11,True,,,False,2022-11-01,12,True
EL,Greece,2022-12,671522.0,,2022,12,True,,,False,2022-12-01,12,True
EL,Greece,2023-01,566567.0,,2023,1,True,,,False,2023-01-01,12,True
EL,Greece,2023-02,618112.0,,2023,2,True,,,False,2023-02-01,12,True
EL,Greece,2023-03,1086317.0,,2023,3,True,,,False,2023-03-01,12,True
